avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk,tm,rn_sum,rn_max,rn_mean,ws_max,ws_mean,ta_mean,hm_mean,month,day,weekday,is_weekend,is_rainy,rain_hours,max_hourly_rn
19.5,15.1,25.2,1.5,2.7,68.6,19.9,13.6,1012.6,0,2007-10-07,1.5,0.7,0.375,4.6,2.6125000000000003,20.0125,68.41666666666667,10,7,6,1,0,0,1.5
15.9,11.3,19.7,0.0,1.6,66.6,16.0,9.8,1017.1,0,2007-10-10,0.0,0.0,0.0,3.1,1.6083333333333334,15.545833333333334,65.79166666666667,10,10,2,0,0,0,0.0
16.1,12.8,20.0,0.0,2.2,56.4,17.2,7.0,1018.8,0,2007-10-11,0.0,0.0,0.0,3.9,2.3291666666666666,16.045833333333334,57.583333333333336,10,11,3,0,0,0,0.0
10.9,7.5,13.8,6.5,3.1,60.9,11.5,3.1,1015.9,0,2007-10-19,6.5,4.0,1.0833333333333333,6.6,2.9625,11.175,61.083333333333336,10,19,4,0,0,2,6.5
15.7,11.8,20.6,6.0,1.6,74.0,14.9,11.0,1021.6,0,2007-10-25,3.5,1.5,0.5,2.7,1.625,15.645833333333334,73.29166666666667,10,25,3,0,0,2,6.0
16.0,12.8,20.7,1.0,1.6,69.1,15.8,10.1,1019.2,0,2007-10-26,3.5,2.5,0.5833333333333334,3.1,1.55,16.075,70.33333333333333,10,26,4,0,0,0,1.0
13.7,10.3,17.6,22.0,2.8,72.4,13.0,8.9,1014.4,0,2007-10-28,22.0,17.0,4.4,7.2,2.6791666666666667,13.766666666666666,72.375,10,28,6,1,0,7,22.0
11.6,7.0,15.5,0.0,2.2,58.9,10.9,3.9,1023.1,0,2007-10-31,0.0,0.0,0.0,3.5,2.2,11.070833333333333,58.41666666666666,10,31,2,0,0,0,0.0
11.9,9.3,18.6,0.3,2.4,63.9,9.4,5.4,1020.8,0,2007-11-09,0.3,0.2,0.15,5.1,2.1666666666666665,12.020833333333334,62.708333333333336,11,9,4,0,0,0,0.3
8.3,4.6,11.3,0.3,2.8,60.9,9.0,1.0,1025.0,0,2007-11-15,0.3,0.2,0.15,4.1,2.8000000000000003,8.775,62.91666666666666,11,15,3,0,0,0,0.3
5.1,1.5,10.3,2.0,2.6,58.3,4.4,-2.6,1018.0,0,2007-11-17,2.0,2.0,1.0,5.8,2.4166666666666665,5.145833333333333,62.54166666666666,11,17,5,1,0,1,2.0
-0.3,-5.5,3.9,5.5,1.9,50.4,0.4,-10.2,1025.2,0,2007-11-19,0.1,0.1,0.1,4.1,1.8708333333333331,-0.7541666666666665,45.25,11,19,0,0,0,2,5.5
0.6,-2.0,3.5,0.3,3.1,47.0,1.6,-9.6,1025.3,0,2007-11-20,5.7,5.4,2.85,5.3,2.9,0.7458333333333332,50.0,11,20,1,0,0,0,0.3
1.4,-1.5,5.4,2.5,2.3,55.5,1.6,-7.8,1029.1,0,2007-11-21,2.5,1.5,1.25,5.8,2.2666666666666666,1.4083333333333332,56.958333333333336,11,21,2,0,0,1,2.5
7.0,4.4,9.8,15.0,2.4,78.3,6.1,3.5,1024.5,0,2007-11-23,15.0,8.0,2.5,3.3,2.433333333333333,6.620833333333334,74.79166666666667,11,23,4,0,0,5,15.0
5.2,0.6,8.3,0.5,2.4,69.4,4.5,-0.2,1022.2,0,2007-11-26,0.5,0.4,0.1666666666666666,4.8,2.475,5.508333333333333,71.54166666666667,11,26,0,0,0,0,0.5
0.8,-2.0,6.0,0.0,2.9,48.9,0.8,-8.9,1024.9,0,2007-12-03,0.0,0.0,0.0,5.4,2.6958333333333333,0.9541666666666666,50.54166666666666,12,3,0,0,0,0,0.0
0.9,-2.0,3.2,0.5,2.3,62.3,0.2,-6.0,1023.1,0,2007-12-06,0.0,0.0,0.0,3.4,2.145833333333333,0.6541666666666667,58.66666666666666,12,6,3,0,0,0,0.5
1.6,0.2,3.7,2.5,2.2,77.0,1.4,-1.8,1021.6,0,2007-12-07,3.0,2.0,0.75,4.5,2.3000000000000003,1.679166666666667,77.875,12,7,4,0,0,1,2.5
2.0,-1.6,5.0,1.5,2.5,64.6,0.1,-4.3,1023.2,0,2007-12-10,0.0,0.0,0.0,4.3,2.2916666666666665,1.7708333333333333,63.333333333333336,12,10,0,0,0,0,1.5
5.4,2.5,9.1,0.5,1.8,74.9,4.7,1.5,1018.3,0,2007-12-11,2.0,1.5,1.0,3.3,1.8083333333333331,5.141666666666667,76.0,12,11,1,0,0,0,0.5
-0.1,-4.0,4.0,0.7,2.4,56.5,-0.7,-8.2,1017.3,0,2007-12-14,0.0,,,4.9,2.4,-0.3375000000000001,54.54166666666666,12,14,4,0,0,0,0.7
1.2,-1.8,4.6,2.1,2.6,69.6,1.3,-4.1,1020.3,0,2007-12-15,2.8,1.3,0.5599999999999999,6.3,2.7416666666666667,1.3958333333333333,71.79166666666667,12,15,5,1,0,1,2.1
0.7,-1.2,4.4,0.1,1.8,56.0,-0.2,-7.3,1023.0,0,2007-12-18,0.1,0.1,0.05,4.3,1.7,0.6666666666666666,53.708333333333336,12,18,1,0,0,0,0.1
3.3,0.5,7.6,0.7,2.2,71.6,1.6,-1.1,1023.9,0,2007-12-20,0.7,0.7,0.35,3.7,2.2375000000000003,3.295833333333333,70.0,12,20,3,0,0,0,0.7
6.4,3.2,9.1,0.4,2.0,69.9,3.2,1.5,1023.4,0,2007-12-27,0.0,0.0,0.0,3.7,2.0541666666666667,6.416666666666667,69.25,12,27,3,0,0,0,0.4
5.1,3.0,6.8,2.0,2.4,82.5,4.0,2.6,1015.6,0,2007-12-28,2.4,1.5,0.48,4.7,2.25,5.208333333333333,83.75,12,28,4,0,0,1,2.0
-1.1,-4.8,3.0,1.7,4.0,59.0,0.3,-8.6,1012.7,0,2007-12-29,0.3,0.2,0.1,5.7,3.925,-0.3791666666666666,61.583333333333336,12,29,5,1,0,1,1.7
-6.4,-7.4,-4.8,0.0,4.6,48.6,-4.1,-16.5,1014.2,0,2007-12-30,1.4,1.4,0.7,6.7,4.595833333333333,-6.466666666666666,50.333333333333336,12,30,6,1,0,0,0.0
-5.4,-7.0,-2.9,0.0,4.6,50.3,-4.0,-15.0,1016.7,0,2007-12-31,0.0,0.0,0.0,6.4,4.683333333333334,-5.258333333333334,49.75,12,31,0,0,0,0,0.0
0.6,-1.7,2.0,6.7,1.7,69.6,-0.2,-5.5,1021.1,0,2008-01-11,6.7,2.1,1.34,3.3,1.6833333333333331,0.35,67.75,1,11,4,0,0,2,6.7
1.3,-0.7,3.8,4.5,3.8,66.1,0.0,-4.3,1026.0,0,2008-01-21,4.5,2.2,0.9,5.8,3.9625,1.525,66.25,1,21,0,0,0,2,4.5
0.7,-0.3,1.5,6.5,2.5,84.1,-0.1,-1.5,1024.6,0,2008-01-22,6.5,2.6,1.3,4.0,2.495833333333333,0.7541666666666668,81.95833333333333,1,22,1,0,0,2,6.5
-2.2,-5.0,0.0,0.0,3.6,47.4,-1.1,-12.7,1022.7,0,2008-01-30,0.0,0.0,0.0,6.1,3.766666666666667,-1.9958333333333331,48.25,1,30,2,0,0,0,0.0
-2.7,-7.5,1.5,0.0,2.0,51.4,-1.8,-12.5,1025.6,0,2008-02-08,0.0,0.0,0.0,3.2,1.9583333333333333,-2.9375,48.16666666666666,2,8,4,0,0,0,0.0
-1.9,-3.5,0.7,0.0,2.5,55.3,-0.3,-10.3,1025.2,0,2008-02-09,0.0,0.0,0.0,3.9,2.5625,-1.6708333333333334,56.66666666666666,2,9,5,1,0,0,0.0
5.9,1.2,10.5,1.0,3.4,63.5,4.7,-0.5,1017.0,0,2008-02-22,0.5,0.5,0.5,8.3,3.458333333333333,6.245833333333334,61.958333333333336,2,22,4,0,0,0,1.0
-0.9,-3.1,2.5,6.6,1.8,63.1,-1.1,-8.2,1026.3,0,2008-02-25,3.9,2.3,1.3,4.5,1.7541666666666669,-0.9125,57.91666666666666,2,25,0,0,0,2,6.6
-1.1,-2.5,1.2,7.4,3.2,66.5,-0.1,-7.0,1020.1,0,2008-02-26,10.1,4.0,2.525,5.4,3.2375000000000003,-0.9166666666666666,69.875,2,26,1,0,0,2,7.4
2.6,0.7,5.3,0.2,2.0,63.3,2.2,-3.7,1015.6,0,2008-03-02,0.2,0.2,0.0666666666666666,3.6,2.033333333333333,2.5708333333333333,60.333333333333336,3,2,6,1,0,0,0.2
1.8,0.5,3.9,4.0,1.3,68.3,-0.4,-3.5,1019.9,0,2008-03-04,4.0,2.5,1.3333333333333333,2.7,1.4416666666666669,1.9666666666666668,65.04166666666667,3,4,1,0,0,1,4.0
4.3,1.5,7.8,0.1,2.6,60.3,3.7,-2.6,1023.5,0,2008-03-06,0.1,0.1,0.05,5.1,2.6041666666666665,4.045833333333333,60.958333333333336,3,6,3,0,0,0,0.1
9.9,7.2,12.0,0.4,2.6,69.8,9.0,4.6,1018.1,0,2008-03-13,0.4,0.4,0.1333333333333333,4.6,2.4291666666666667,10.258333333333333,66.58333333333333,3,13,3,0,0,0,0.4
8.5,3.7,14.1,0.0,2.4,61.3,11.2,0.9,1019.9,0,2008-03-14,0.0,0.0,0.0,4.1,2.5416666666666665,8.5375,62.458333333333336,3,14,4,0,0,0,0.0
8.3,4.5,13.5,0.0,3.4,53.9,10.0,-2.1,1019.0,0,2008-03-15,0.0,0.0,0.0,7.6,3.345833333333333,8.275,52.333333333333336,3,15,5,1,0,0,0.0
7.3,4.0,12.0,0.0,3.1,53.4,10.4,-2.7,1019.3,0,2008-03-16,0.0,0.0,0.0,4.9,3.2458333333333336,7.325,55.54166666666666,3,16,6,1,0,0,0.0
12.3,7.8,16.9,7.0,2.3,38.3,11.7,-4.1,1016.3,0,2008-03-22,2.0,2.0,2.0,4.9,2.2625,12.65,33.75,3,22,5,1,0,2,7.0
7.6,5.0,8.9,27.5,1.9,90.1,9.0,6.4,1008.3,0,2008-03-23,32.0,6.5,4.0,3.3,1.9958333333333331,7.870833333333334,90.29166666666669,3,23,6,1,0,9,27.5
6.6,3.7,11.8,1.0,3.8,69.4,7.6,1.3,1011.1,0,2008-03-24,1.5,1.0,0.75,8.1,3.825,6.691666666666666,71.29166666666667,3,24,0,0,0,0,1.0
4.4,3.0,6.0,0.5,3.7,71.0,4.0,-0.1,1010.5,0,2008-03-25,0.5,0.2,0.125,5.2,3.7416666666666663,4.425,70.0,3,25,1,0,0,0,0.5
7.1,5.0,9.6,0.0,3.8,59.3,9.0,-0.3,1012.0,0,2008-03-27,0.0,0.0,0.0,5.4,3.795833333333333,7.1125,61.79166666666666,3,27,3,0,0,0,0.0
6.0,5.0,8.1,13.0,1.7,84.6,7.3,3.8,1023.3,0,2008-03-29,12.5,4.5,2.083333333333333,3.0,1.6125,6.208333333333333,81.04166666666667,3,29,5,1,0,4,13.0
7.2,5.0,10.3,0.2,2.3,73.6,8.3,2.9,1015.8,0,2008-03-30,0.7,0.5,0.1399999999999999,4.1,2.25,7.041666666666667,76.20833333333333,3,30,6,1,0,0,0.2
7.6,6.2,10.2,2.5,3.6,72.1,6.5,3.0,1012.5,0,2008-04-02,2.5,1.1,0.2272727272727272,7.6,3.6625,7.791666666666667,69.45833333333333,4,2,2,0,0,1,2.5
14.8,8.6,22.6,1.0,2.5,41.5,15.4,0.1,1015.2,0,2008-04-06,0.5,0.5,0.5,7.5,2.375,14.854166666666666,38.54166666666666,4,6,6,1,0,0,1.0
13.2,9.8,18.6,0.5,2.1,66.1,15.2,6.8,1011.1,0,2008-04-07,1.0,0.5,0.25,5.5,2.1708333333333334,12.920833333333334,67.16666666666667,4,7,0,0,0,0,0.5
13.2,9.2,16.7,11.5,4.4,48.4,12.1,0.3,1008.6,0,2008-04-09,10.5,2.0,1.1666666666666667,5.8,4.375,13.7125,44.25,4,9,2,0,0,4,11.5
15.6,9.2,21.8,1.5,2.3,45.4,15.4,2.8,1009.1,0,2008-04-10,2.5,1.0,0.3571428571428571,4.5,2.4250000000000003,15.258333333333333,48.54166666666666,4,10,3,0,0,0,1.5
13.8,9.7,18.4,0.3,2.5,55.4,14.5,4.8,1017.8,0,2008-04-12,0.0,,,4.6,2.558333333333333,13.758333333333333,55.458333333333336,4,12,5,1,0,0,0.3
12.8,9.9,16.8,0.1,3.2,58.9,14.6,5.0,1015.6,0,2008-04-13,0.4,0.3,0.05,5.0,3.1958333333333333,13.016666666666666,59.29166666666666,4,13,6,1,0,0,0.1
16.5,12.8,19.5,8.0,1.9,49.1,16.2,4.0,1016.6,0,2008-04-22,6.5,2.0,0.40625,3.4,1.8958333333333333,16.995833333333334,43.5,4,22,1,0,0,3,8.0
10.4,7.4,13.3,4.0,4.3,72.6,12.9,5.7,1012.8,0,2008-04-23,5.5,1.5,0.6111111111111112,6.2,4.2125,10.854166666666666,76.5,4,23,2,0,0,1,4.0
12.8,8.6,18.7,2.0,3.5,53.1,13.3,3.2,1010.4,0,2008-04-25,1.5,0.5,0.15,7.3,3.4166666666666665,12.579166666666667,53.41666666666666,4,25,4,0,0,1,2.0
10.0,6.6,12.5,7.0,3.7,75.4,10.9,5.7,1008.5,0,2008-04-26,7.5,2.5,0.9375,6.7,3.9125,10.066666666666666,74.29166666666667,4,26,5,1,0,2,7.0
10.4,7.7,14.6,0.1,2.5,61.9,11.1,2.8,1015.2,0,2008-04-27,0.1,0.1,0.025,5.0,2.5083333333333333,10.379166666666666,62.708333333333336,4,27,6,1,0,0,0.1
18.3,14.4,21.8,1.0,2.0,67.4,18.6,11.6,1003.6,0,2008-05-04,0.5,0.5,0.0625,3.4,1.8583333333333332,18.65,65.79166666666667,5,4,6,1,0,0,1.0
15.8,11.1,21.1,0.1,3.6,49.3,20.7,3.9,1007.5,0,2008-05-05,0.6,0.5,0.3,5.7,3.533333333333333,15.966666666666669,50.25,5,5,0,0,0,0,0.1
15.8,13.3,19.0,9.5,2.3,52.9,16.9,4.4,1010.4,0,2008-05-07,9.5,5.0,1.5833333333333333,4.9,2.4,15.804166666666667,49.16666666666666,5,7,2,0,0,3,9.5
18.7,13.3,25.1,0.0,2.0,54.8,19.3,7.4,1011.5,0,2008-05-08,0.0,0.0,0.0,4.6,2.0416666666666665,18.2125,59.375,5,8,3,0,0,0,0.0
15.9,12.3,20.3,0.0,2.8,44.4,19.1,3.1,1014.6,0,2008-05-12,0.0,0.0,0.0,6.6,2.833333333333333,16.166666666666668,41.875,5,12,0,0,0,0,0.0
12.3,9.7,15.7,1.5,3.1,60.8,13.8,4.7,1013.7,0,2008-05-13,1.5,1.0,0.1363636363636363,4.6,3.233333333333333,12.495833333333332,60.5,5,13,1,0,0,0,1.5
15.7,10.0,22.3,0.0,2.2,48.5,20.3,4.1,1013.5,0,2008-05-16,0.0,,,4.4,2.279166666666667,15.695833333333333,49.25,5,16,4,0,0,0,0.0
13.5,11.9,16.1,30.0,2.0,77.9,13.7,9.3,1006.8,1,2008-05-18,30.0,11.0,2.142857142857143,4.0,2.033333333333333,13.754166666666668,76.04166666666667,5,18,6,1,1,10,30.0
13.0,9.7,18.3,0.1,3.9,66.1,16.9,6.1,1005.4,0,2008-05-19,0.1,0.1,0.02,7.1,3.9916666666666663,13.166666666666666,69.125,5,19,0,0,0,0,0.1
16.8,12.9,20.8,4.0,2.9,64.9,15.5,9.8,1009.6,0,2008-05-21,4.0,2.0,1.0,5.2,3.0666666666666664,16.629166666666666,62.54166666666666,5,21,2,0,0,1,4.0
18.6,16.5,20.6,51.5,1.2,93.3,18.9,17.4,1000.9,1,2008-05-28,51.5,13.5,3.433333333333333,3.2,1.2166666666666666,18.695833333333333,90.79166666666669,5,28,2,0,1,17,50.0
18.9,15.0,22.5,62.5,3.2,70.9,21.4,13.1,1012.9,1,2008-06-02,60.5,34.0,6.05,5.3,3.2125,19.25,66.95833333333333,6,2,0,0,1,21,50.0
18.7,15.4,24.1,10.0,3.2,72.5,19.8,13.3,1013.5,0,2008-06-03,12.0,3.0,0.8571428571428571,4.5,3.075,18.683333333333334,75.08333333333333,6,3,1,0,0,3,10.0
16.9,15.1,19.4,5.0,3.7,72.9,17.9,11.8,1010.2,0,2008-06-04,5.0,3.0,0.8333333333333334,4.8,3.716666666666667,16.966666666666665,72.625,6,4,2,0,0,2,5.0
14.9,13.7,17.0,7.5,2.7,85.0,15.9,12.4,1006.0,0,2008-06-05,7.5,2.0,0.75,4.9,2.9166666666666665,14.958333333333334,84.875,6,5,3,0,0,2,7.5
19.1,15.7,24.3,0.0,2.1,71.6,21.2,13.5,1011.1,0,2008-06-07,0.0,0.0,0.0,4.4,2.2416666666666667,18.85833333333333,73.0,6,7,5,1,0,0,0.0
18.9,16.0,25.1,4.5,1.7,78.3,19.7,14.5,1010.5,0,2008-06-08,4.5,2.8,0.6428571428571429,4.0,1.7125,18.95833333333333,77.29166666666667,6,8,6,1,0,2,4.5
23.3,18.7,29.0,10.5,2.2,57.1,25.1,13.8,1008.6,0,2008-06-12,10.5,10.5,5.25,4.8,2.2666666666666666,23.683333333333334,53.083333333333336,6,12,3,0,0,4,10.5
22.6,17.8,25.7,3.0,2.7,58.6,22.4,13.5,1013.0,0,2008-06-17,1.5,1.3,0.25,3.8,2.629166666666667,22.98333333333333,52.0,6,17,1,0,0,1,3.0
19.1,17.4,22.0,46.0,3.4,92.5,20.1,17.8,1006.8,1,2008-06-18,47.5,6.6,2.065217391304348,6.7,3.45,19.52083333333333,91.70833333333331,6,18,2,0,1,15,46.0
24.6,22.0,28.2,0.0,3.1,61.0,24.5,16.2,1001.1,0,2008-06-21,0.0,0.0,0.0,5.3,2.970833333333333,24.47083333333333,62.91666666666666,6,21,5,1,0,0,0.0
22.6,17.7,27.4,6.5,3.3,65.3,23.8,15.4,1002.9,0,2008-06-22,6.5,6.0,1.3,4.6,3.358333333333333,22.758333333333336,64.125,6,22,6,1,0,2,6.5
22.6,20.1,25.4,2.0,1.9,72.9,23.6,17.4,1006.7,0,2008-06-28,1.0,1.0,0.1666666666666666,3.3,2.025,22.9,70.16666666666667,6,28,5,1,0,1,2.0
22.1,18.5,27.4,7.5,3.2,68.3,23.2,15.6,1006.6,0,2008-06-29,8.5,3.0,0.9444444444444444,4.7,3.233333333333333,22.1875,70.08333333333333,6,29,6,1,0,2,7.5
22.4,21.1,24.5,14.5,3.1,82.8,22.6,19.0,1002.4,0,2008-07-02,14.0,5.5,0.9333333333333332,5.2,2.829166666666667,22.6375,79.75,7,2,2,0,0,5,14.5
21.9,20.5,25.1,9.0,3.8,83.8,22.9,18.8,1003.6,0,2008-07-03,9.5,3.0,0.8636363636363636,6.1,4.05,21.95,83.79166666666667,7,3,3,0,0,3,9.0
24.3,21.8,27.2,0.1,2.3,80.4,23.5,20.6,1005.8,0,2008-07-04,0.1,0.1,0.05,5.1,2.2583333333333333,24.10833333333333,80.95833333333333,7,4,4,0,0,0,0.1
24.5,22.0,28.0,5.0,1.7,84.8,24.3,21.6,1004.7,0,2008-07-05,5.0,3.0,0.7142857142857143,3.1,1.7166666666666668,24.4,83.25,7,5,5,1,0,2,5.0
24.7,22.5,27.5,0.5,2.0,87.5,25.3,22.4,1010.9,0,2008-07-07,0.5,0.3,0.0555555555555555,3.6,2.0500000000000003,24.641666666666666,86.91666666666667,7,7,0,0,0,0,0.5
24.5,22.0,27.7,50.5,2.5,84.4,25.1,21.5,1004.7,1,2008-07-12,49.5,10.0,2.75,4.3,2.4833333333333334,24.5,83.66666666666667,7,12,5,1,1,17,50.0
25.8,22.9,29.7,11.5,2.6,75.8,27.4,20.9,1006.3,0,2008-07-13,12.5,8.0,2.5,3.8,2.6750000000000003,25.8375,77.0,7,13,6,1,0,4,11.5
24.8,22.3,27.2,10.5,3.8,82.4,25.1,21.5,1003.2,0,2008-07-16,10.5,8.0,1.1666666666666667,7.1,3.883333333333333,25.079166666666666,81.25,7,16,2,0,0,4,10.5
23.8,22.8,25.7,108.5,2.3,89.0,23.7,21.8,1006.5,1,2008-07-19,99.5,23.5,7.107142857142857,3.3,2.125,23.98333333333333,87.29166666666667,7,19,5,1,1,36,50.0
24.7,23.0,28.4,124.0,2.8,89.0,24.9,22.7,1002.4,1,2008-07-20,133.0,29.5,6.333333333333333,4.5,2.75,24.570833333333336,90.75,7,20,6,1,1,41,50.0
23.0,21.4,24.1,5.0,4.3,84.5,23.8,20.1,1002.1,0,2008-07-21,5.0,1.5,0.5,7.6,4.429166666666666,23.02083333333333,84.41666666666667,7,21,0,0,0,2,5.0
24.7,22.3,28.4,0.1,2.9,76.3,25.7,20.0,1005.0,0,2008-07-22,0.1,0.1,0.05,5.2,2.8166666666666664,24.525,76.875,7,22,1,0,0,0,0.1
23.8,21.8,26.5,7.0,1.8,83.0,24.0,20.7,1006.8,0,2008-07-23,1.0,0.5,0.1,3.7,1.7375,24.02916666666667,82.29166666666667,7,23,2,0,0,2,7.0
22.4,20.8,25.0,127.5,2.7,93.8,22.5,21.3,1003.6,1,2008-07-24,133.5,30.0,5.5625,5.9,2.625,22.366666666666664,93.91666666666669,7,24,3,0,1,42,50.0
23.1,22.0,25.9,24.0,3.3,88.0,23.6,21.0,1003.2,0,2008-07-25,22.0,8.5,1.6923076923076923,4.8,3.283333333333333,23.3375,87.08333333333333,7,25,4,0,0,8,24.0
22.2,20.7,23.8,32.0,2.9,89.5,23.2,20.3,1006.8,1,2008-07-26,34.0,9.0,2.125,4.1,2.8833333333333333,22.09583333333333,90.29166666666669,7,26,5,1,1,11,32.0
25.1,22.1,28.3,0.1,1.7,79.4,24.9,21.2,1010.4,0,2008-07-27,0.1,0.1,0.1,2.9,1.7958333333333334,24.95,79.16666666666667,7,27,6,1,0,0,0.1
26.1,24.8,28.3,0.5,1.5,78.1,27.5,21.8,1012.5,0,2008-07-30,0.5,0.3,0.1666666666666666,3.8,1.3458333333333332,26.1625,78.5,7,30,2,0,0,0,0.5
26.7,24.1,29.5,0.5,1.7,78.6,27.0,22.5,1013.5,0,2008-07-31,0.5,0.3,0.0833333333333333,3.1,1.6541666666666668,26.52916666666667,78.79166666666667,7,31,3,0,0,0,0.5
27.7,25.6,31.2,0.0,4.1,72.4,28.1,22.0,1008.2,0,2008-08-01,0.0,0.0,0.0,8.2,4.2250000000000005,27.70833333333333,71.95833333333333,8,1,4,0,0,0,0.0
26.1,25.0,28.4,22.0,4.9,85.4,26.0,23.3,1001.8,0,2008-08-02,22.0,5.5,1.375,6.9,4.925,26.03333333333333,85.83333333333333,8,2,5,1,0,7,22.0
25.5,22.2,29.8,1.0,3.1,78.6,27.7,21.2,1004.2,0,2008-08-03,1.0,0.5,0.1428571428571428,4.5,3.2,25.508333333333336,79.75,8,3,6,1,0,0,1.0
28.0,25.6,32.6,2.0,1.9,69.4,30.1,21.6,1007.5,0,2008-08-09,2.0,1.0,1.0,3.9,1.8583333333333332,28.316666666666663,66.29166666666667,8,9,5,1,0,1,2.0
28.2,26.0,32.4,0.2,2.1,67.3,29.2,21.3,1009.2,0,2008-08-11,0.2,0.2,0.1,4.2,2.1625,28.71666666666667,63.16666666666666,8,11,0,0,0,0,0.2
25.3,23.1,28.9,65.5,2.3,83.6,26.2,22.1,1008.4,1,2008-08-12,65.5,28.0,5.954545454545454,3.9,2.408333333333333,25.40833333333333,83.33333333333333,8,12,1,0,1,22,50.0
27.0,23.7,31.5,27.0,1.9,79.6,27.5,22.9,1005.4,0,2008-08-13,27.0,16.5,5.4,3.4,1.9458333333333333,27.03333333333333,78.83333333333333,8,13,2,0,0,9,27.0
25.7,21.9,29.6,4.0,2.2,76.8,26.5,21.1,1000.8,0,2008-08-15,3.0,1.5,0.375,4.3,2.066666666666667,25.89583333333333,76.91666666666667,8,15,4,0,0,1,4.0
21.7,19.9,23.5,9.0,3.0,79.4,23.3,17.8,1004.0,0,2008-08-16,10.0,3.0,0.9090909090909092,4.9,2.9416666666666664,21.67083333333333,79.875,8,16,5,1,0,3,9.0
24.2,20.8,27.4,0.5,2.5,66.5,24.6,17.4,1008.3,0,2008-08-17,0.5,0.3,0.1,3.9,2.433333333333333,23.933333333333334,66.75,8,17,6,1,0,0,0.5
22.9,20.3,25.0,39.0,3.7,86.5,23.1,20.5,1002.5,1,2008-08-18,39.0,10.5,1.95,5.7,3.7708333333333335,23.03333333333333,85.25,8,18,0,0,1,13,39.0
23.9,21.8,27.6,0.0,4.2,70.0,25.3,17.8,1004.9,0,2008-08-19,0.0,0.0,0.0,5.3,4.15,23.9125,71.20833333333333,8,19,1,0,0,0,0.0
23.1,20.3,27.4,0.0,2.2,71.5,24.0,17.4,1007.3,0,2008-08-20,0.0,0.0,0.0,4.4,2.245833333333333,23.016666666666666,72.125,8,20,2,0,0,0,0.0
17.9,16.3,22.2,72.5,4.1,89.9,19.4,16.1,1000.3,1,2008-08-22,72.5,14.0,3.452380952380953,6.0,4.0375000000000005,18.216666666666665,86.375,8,22,4,0,1,24,50.0
21.5,18.2,25.3,5.0,1.6,79.9,22.5,17.7,1002.7,0,2008-08-23,5.0,3.0,0.7142857142857143,3.5,1.5875,21.35833333333333,80.58333333333333,8,23,5,1,0,2,5.0
24.4,21.0,28.4,3.5,1.8,71.5,24.2,18.6,1012.6,0,2008-08-25,3.5,2.5,1.75,4.3,1.6791666666666665,24.316666666666663,71.0,8,25,0,0,0,1,3.5
19.7,17.7,23.5,72.5,3.5,89.3,21.4,17.7,1004.6,1,2008-09-01,67.5,7.5,3.375,4.3,3.6125,20.1625,86.5,9,1,0,0,1,24,50.0
21.9,17.6,26.9,5.5,2.2,74.1,23.0,16.8,1006.0,0,2008-09-02,10.5,5.0,2.1,3.3,2.145833333333333,21.704166666666666,74.83333333333333,9,2,1,0,0,2,5.5
22.6,21.2,24.7,0.2,1.7,69.4,22.6,16.6,1014.4,0,2008-09-05,0.2,0.2,0.0666666666666666,3.1,1.8166666666666669,22.7125,67.54166666666667,9,5,4,0,0,0,0.2
21.9,19.9,23.8,0.5,1.4,78.9,22.4,18.0,1012.1,0,2008-09-11,0.5,0.3,0.125,3.0,1.35,22.004166666666663,79.16666666666667,9,11,3,0,0,0,0.5
21.7,19.2,24.7,7.0,2.3,75.8,22.0,16.9,1010.8,0,2008-09-20,7.0,2.0,0.7777777777777778,3.5,2.2875,22.141666666666666,73.54166666666667,9,20,5,1,0,2,7.0
22.3,19.7,25.0,6.5,2.0,73.0,21.9,17.0,1010.0,0,2008-09-22,6.5,4.0,1.625,4.6,2.0541666666666667,22.59583333333333,69.20833333333333,9,22,0,0,0,2,6.5
16.2,12.2,20.5,7.0,2.5,80.5,18.0,12.7,1011.5,0,2008-09-25,7.0,4.0,0.6363636363636364,6.4,2.5166666666666666,16.620833333333334,80.04166666666667,9,25,3,0,0,2,7.0
17.9,12.6,22.2,0.0,2.7,59.6,19.1,9.6,1018.2,0,2008-10-10,0.0,0.0,0.0,5.8,2.654166666666667,18.308333333333334,60.91666666666666,10,10,4,0,0,0,0.0
16.8,14.7,20.5,8.0,2.9,72.4,16.4,11.4,1016.5,0,2008-10-22,8.0,2.0,0.7272727272727273,4.5,2.958333333333333,17.079166666666666,70.33333333333333,10,22,2,0,0,3,8.0
16.5,13.2,20.1,9.0,3.2,82.9,16.7,13.5,1011.6,0,2008-10-23,9.0,4.0,0.8181818181818182,5.7,3.1041666666666665,16.6125,85.125,10,23,3,0,0,3,9.0
11.1,8.7,14.1,0.3,3.3,50.3,11.4,0.7,1020.7,0,2008-10-24,0.3,0.3,0.15,6.5,3.545833333333333,11.175,53.583333333333336,10,24,4,0,0,0,0.3
11.6,7.2,14.3,3.0,1.9,68.0,10.3,5.6,1018.4,0,2008-10-25,3.0,1.5,0.75,4.1,1.7041666666666666,11.125,68.29166666666667,10,25,5,1,0,1,3.0
